$GPGGA,161659.000,5059.0585,N,00707.5546,E,1,09,1.0,81.0,M,47.6,M,,0000*67
$GPGGA,161700.000,5059.0580,N,00707.5550,E,1,09,1.0,80.9,M,47.6,M,,0000*60
$GPGGA,161701.000,5059.0570,N,00707.5555,E,1,09,1.0,80.5,M,47.6,M,,0000*67
$GPGGA,161702.000,5059.0552,N,00707.5567,E,1,09,1.0,80.5,M,47.6,M,,0000*65
$GPGGA,161703.000,5059.0531,N,00707.5585,E,1,09,1.0,80.7,M,47.6,M,,0000*6F
$GPGGA,161704.000,5059.0512,N,00707.5609,E,1,09,1.0,80.9,M,47.6,M,,0000*60
$GPGGA,161705.000,5059.0492,N,00707.5636,E,1,09,1.0,80.8,M,47.6,M,,0000*65
$GPGGA,161706.000,5059.0471,N,00707.5662,E,1,09,1.0,80.7,M,47.6,M,,0000*65
$GPGGA,161707.000,5059.0446,N,00707.5687,E,1,09,1.0,80.7,M,47.6,M,,0000*6B
$GPGGA,161708.000,5059.0421,N,00707.5713,E,1,09,1.0,80.8,M,47.6,M,,0000*66
$GPGGA,161709.000,5059.0395,N,00707.5740,E,1,09,1.0,80.9,M,47.6,M,,0000*68
$GPGGA,161710.000,5059.0368,N,00707.5770,E,1,09,1.0,81.0,M,47.6,M,,0000*69
$GPGGA,161711.000,5059.0341,N,00707.5801,E,1,09,1.0,81.4,M,47.6,M,,0000*6E
$GPGGA,161712.000,5059.0315,N,00707.5832,E,1,09,1.0,81.8,M,47.6,M,,0000*60
$GPGGA,161713.000,5059.0291,N,00707.5861,E,1,09,1.0,82.2,M,47.6,M,,0000*63
$GPGGA,161714.000,5059.0270,N,00707.5888,E,1,08,1.1,82.4,M,47.6,M,,0000*6A
$GPGGA,161715.000,5059.0252,N,00707.5912,E,1,08,1.1,82.5,M,47.6,M,,0000*68
$GPGGA,161716.000,5059.0234,N,00707.5936,E,1,09,1.0,82.5,M,47.6,M,,0000*6D
$GPGGA,161717.000,5059.0218,N,00707.5961,E,1,09,1.0,82.5,M,47.6,M,,0000*60
$GPGGA,161718.000,5059.0203,N,00707.5984,E,1,08,1.1,82.6,M,47.6,M,,0000*6D
$GPGGA,161719.000,5059.0189,N,00707.6010,E,1,08,1.1,82.6,M,47.6,M,,0000*6A
$GPGGA,161720.000,5059.0175,N,00707.6042,E,1,08,1.1,82.7,M,47.6,M,,0000*65
$GPGGA,161721.000,5059.0161,N,00707.6077,E,1,08,1.1,82.8,M,47.6,M,,0000*68
$GPGGA,161722.000,5059.0148,N,00707.6113,E,1,08,1.2,82.7,M,47.6,M,,0000*6F
$GPGGA,161723.000,5059.0138,N,00707.6150,E,1,08,1.2,82.6,M,47.6,M,,0000*6F
$GPGGA,161724.000,5059.0127,N,00707.6186,E,1,08,1.2,82.6,M,47.6,M,,0000*6D
$GPGGA,161725.000,5059.0113,N,00707.6219,E,1,08,1.2,82.8,M,47.6,M,,0000*60
$GPGGA,161726.000,5059.0095,N,00707.6248,E,1,08,1.2,82.7,M,47.6,M,,0000*67
$GPGGA,161727.000,5059.0075,N,00707.6273,E,1,08,1.2,82.8,M,47.6,M,,0000*6F
$GPGGA,161728.000,5059.0055,N,00707.6295,E,1,08,1.2,82.8,M,47.6,M,,0000*6A
$GPGGA,161729.000,5059.0034,N,00707.6313,E,1,08,1.2,83.0,M,47.6,M,,0000*6A
$GPGGA,161730.000,5059.0013,N,00707.6330,E,1,09,1.0,83.2,M,47.6,M,,0000*67
$GPGGA,161731.000,5058.9995,N,00707.6346,E,1,09,1.0,83.7,M,47.6,M,,0000*6D
$GPGGA,161732.000,5058.9977,N,00707.6362,E,1,09,1.0,84.0,M,47.6,M,,0000*64
$GPGGA,161733.000,5058.9960,N,00707.6378,E,1,09,1.0,84.7,M,47.6,M,,0000*6F
$GPGGA,161734.000,5058.9944,N,00707.6394,E,1,09,1.0,85.1,M,47.6,M,,0000*6B
$GPGGA,161735.000,5058.9926,N,00707.6409,E,1,09,1.0,85.0,M,47.6,M,,0000*6C
$GPGGA,161736.000,5058.9909,N,00707.6420,E,1,08,1.2,85.0,M,47.6,M,,0000*6A
$GPGGA,161737.000,5058.9894,N,00707.6427,E,1,08,1.2,84.9,M,47.6,M,,0000*61
$GPGGA,161738.000,5058.9882,N,00707.6433,E,1,09,1.0,84.6,M,47.6,M,,0000*60
$GPGGA,161739.000,5058.9876,N,00707.6439,E,1,09,1.0,84.5,M,47.6,M,,0000*63
$GPGGA,161740.000,5058.9873,N,00707.6444,E,1,09,1.0,84.7,M,47.6,M,,0000*60
$GPGGA,161741.000,5058.9872,N,00707.6447,E,1,09,1.0,84.3,M,47.6,M,,0000*67
$GPGGA,161742.000,5058.9872,N,00707.6448,E,1,09,1.0,84.4,M,47.6,M,,0000*6C
$GPGGA,161743.000,5058.9872,N,00707.6448,E,1,09,1.0,84.0,M,47.6,M,,0000*69
$GPGGA,161744.000,5058.9871,N,00707.6452,E,1,09,1.0,84.1,M,47.6,M,,0000*67
